,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,F01,FAM,IL1B,Std-06,,,31.3706052160211,31.2952897775952,0.141239042965282,100,2,100,0,64,
,F02,FAM,IL1B,Std-06,,,31.3829083762112,31.2952897775952,0.141239042965282,100,2,100,0,64,
,F03,FAM,IL1B,Std-06,,,31.1323557405533,31.2952897775952,0.141239042965282,100,2,100,0,64,
,F04,FAM,IL1B,Unkn-06,,,35.5562642655024,35.7856326175831,0.478609229822338,5.87200843650898,0.768786670873726,5.19830699933105,1.50023893550262,64,
,F05,FAM,IL1B,Unkn-06,,,35.4648751624386,35.7856326175831,0.478609229822338,6.24359652100583,0.795434829950518,5.19830699933105,1.50023893550262,64,
,F06,FAM,IL1B,Unkn-06,,,36.3357584248084,35.7856326175831,0.478609229822338,3.47931604047834,0.5414938792799,5.19830699933105,1.50023893550262,64,
,F07,FAM,IL1B,Unkn-14,,,35.6988541240376,35.8043842429792,0.154683396442992,5.33591469129379,0.727208877618289,4.98847606352676,0.502527063243559,64,
,F08,FAM,IL1B,Unkn-14,,,35.9819471334899,35.8043842429792,0.154683396442992,4.41226668859364,0.644661754421885,4.98847606352676,0.502527063243559,64,
,F09,FAM,IL1B,Unkn-14,,,35.7323514714101,35.8043842429792,0.154683396442992,5.21724681069286,0.71744138224405,4.98847606352676,0.502527063243559,64,
,F10,FAM,IL1B,Unkn-22,,,36.2863090148647,36.9043986856249,1.04907453436874,3.59677141799961,0.555912838414611,2.72901905664827,1.45165971309949,64,
,F11,FAM,IL1B,Unkn-22,,,38.1156803235328,36.9043986856249,1.04907453436874,1.05314033887254,0.0224862480485866,2.72901905664827,1.45165971309949,64,
,F12,FAM,IL1B,Unkn-22,,,36.3112067184772,36.9043986856249,1.04907453436874,3.53714541307266,0.548652914153721,2.72901905664827,1.45165971309949,64,
,G01,FAM,IL1B,Std-07,,,34.5309228941502,34.829520721432,0.592455438803725,10,1,10,0,64,
,G02,FAM,IL1B,Std-07,,,34.4457784076571,34.829520721432,0.592455438803725,10,1,10,0,64,
,G03,FAM,IL1B,Std-07,,,35.5118608624889,34.829520721432,0.592455438803725,10,1,10,0,64,
,G04,FAM,IL1B,Unkn-07,,,35.4283028490584,35.1717518608446,0.239258227785488,6.39880617173728,0.806098955016745,7.66631246437334,1.20378169431435,64,
,G05,FAM,IL1B,Unkn-07,,,34.9547031027562,35.1717518608446,0.239258227785488,8.79419233144456,0.944195959529272,7.66631246437334,1.20378169431435,64,
,G06,FAM,IL1B,Unkn-07,,,35.1322496307192,35.1717518608446,0.239258227785488,7.80593888993817,0.892425147013571,7.66631246437334,1.20378169431435,64,
,G07,FAM,IL1B,Unkn-15,,,36.154100333572,35.8993047371518,0.32817268257548,3.93064283814471,0.594463583003515,4.74236843836568,1.08943396112214,64,
,G08,FAM,IL1B,Unkn-15,,,36.0148199122932,35.8993047371518,0.32817268257548,4.31594972474074,0.635076377068602,4.74236843836568,1.08943396112214,64,
,G09,FAM,IL1B,Unkn-15,,,35.5289939655903,35.8993047371518,0.32817268257548,5.98051275221158,0.776738420762589,4.74236843836568,1.08943396112214,64,
,G10,FAM,IL1B,Unkn-23,,,35.1716731889135,35.3536514048544,0.260373800910863,7.6020308403995,0.88092962714398,6.79426268766078,1.12697496378341,64,
,G11,FAM,IL1B,Unkn-23,,,35.6519023349075,35.3536514048544,0.260373800910863,5.50680318861352,0.740899555212622,6.79426268766078,1.12697496378341,64,
,G12,FAM,IL1B,Unkn-23,,,35.2373786907424,35.3536514048544,0.260373800910863,7.27395403396932,0.861770552306189,6.79426268766078,1.12697496378341,64,
,H01,FAM,IL1B,NTC,,,NaN,0,0,NaN,NaN,0,0,64,
,H02,FAM,IL1B,NTC,,,NaN,0,0,NaN,NaN,0,0,64,
,H03,FAM,IL1B,NTC,,,NaN,0,0,NaN,NaN,0,0,64,
,H04,FAM,IL1B,Unkn-08,,,34.223430014208,34.1450476151653,0.0766943425356054,14.3690469413634,1.15742796355293,15.1588695918516,0.778952854613317,64,
,H05,FAM,IL1B,Unkn-08,,,34.0701608722638,34.1450476151653,0.0766943425356054,15.9264774227033,1.20211973028624,15.1588695918516,0.778952854613317,64,
,H06,FAM,IL1B,Unkn-08,,,34.1415519590242,34.1450476151653,0.0766943425356054,15.181084411488,1.18130279508413,15.1588695918516,0.778952854613317,64,
,H07,FAM,IL1B,Unkn-16,,,38.4915822564486,38.8567063517881,0.593799953002213,0.818232942004563,-0.0871230398183215,0.672098328211582,0.23230611629391,64,
,H08,FAM,IL1B,Unkn-16,,,39.5418732944175,38.8567063517881,0.593799953002213,0.404224353933706,-0.393377524416962,0.672098328211582,0.23230611629391,64,
,H09,FAM,IL1B,Unkn-16,,,38.5366635044984,38.8567063517881,0.593799953002213,0.793837688696478,-0.100268286123796,0.672098328211582,0.23230611629391,64,
,H10,FAM,IL1B,Unkn-24,,,40.4851808967962,39.3480652848613,1.04680904863111,0.214567184868622,-0.668436696723312,0.533958629727289,0.320690450019982,64,
